doc_id,item,category,amount,price,discount
W61IUKT,Постельное белье,Текстиль,2,1995.52,0.0
8KZE24X,Хлеб,Продукты,1,317.9,50.66
8KZE24X,Чашка,Посуда,3,944.89,0.0
8KZE24X,Яблоки,Продукты,1,218.01,0.0
8KZE24X,Чашка,Посуда,3,2000.92,0.0
8KZE24X,Кастрюля,Посуда,5,1684.75,0.0
9UL6ANQ,Нож,Посуда,3,446.02,0.0
9UL6ANQ,Постельное белье,Текстиль,5,598.84,87.8
9UL6ANQ,Мышь,Электроника,4,1545.69,0.0
9UL6ANQ,Колбаса,Продукты,1,252.61,0.0
DSPVLPG,Чашка,Посуда,2,918.55,234.39
DSPVLPG,Плед,Текстиль,1,1973.59,0.0
DSPVLPG,Тарелка,Посуда,1,280.86,0.0
TMXNBW0,Гель для душа,Бытовая химия,3,264.47,0.0
TMXNBW0,Кастрюля,Посуда,5,2046.69,428.32
RDRC40H,Молоко,Продукты,1,221.17,0.0
UP76R01,Колбаса,Продукты,3,163.39,0.0
UP76R01,Гель для душа,Бытовая химия,5,201.27,0.0
UP76R01,Чашка,Посуда,5,2118.87,0.0
2MIRGKI,Сыр,Продукты,4,115.11,0.0
2MIRGKI,Шампунь,Бытовая химия,3,171.59,0.0
2MIRGKI,Нож,Посуда,5,1592.56,0.0
LCX7S22,Кастрюля,Посуда,2,1651.71,0.0
LCX7S22,Мышь,Электроника,1,1354.35,367.95
LCX7S22,Колбаса,Продукты,1,193.96,0.0
LCX7S22,Плед,Текстиль,2,2063.37,317.86
LCX7S22,Кастрюля,Посуда,5,511.39,0.0
2GT23XV,Чашка,Посуда,2,1403.54,0.0
2GT23XV,Хлеб,Продукты,3,320.77,0.0
M0Q8C5K,Шампунь,Бытовая химия,2,363.46,0.0
M0Q8C5K,Клавиатура,Электроника,2,1898.64,0.0
M0Q8C5K,Постельное белье,Текстиль,3,527.2,0.0
M0Q8C5K,Колбаса,Продукты,5,211.57,0.0
M0Q8C5K,Плед,Текстиль,2,1460.68,0.0
7T4TEI2,Полотенце,Текстиль,3,881.82,0.0
7T4TEI2,Тарелка,Посуда,1,1420.29,0.0
7T4TEI2,Нож,Посуда,4,1371.14,140.48
X6Z4Z2Q,Сковорода,Посуда,1,1159.56,0.0
X6Z4Z2Q,Порошок стиральный,Бытовая химия,5,214.76,0.0
X6Z4Z2Q,Сковорода,Посуда,3,1425.62,304.57
X6Z4Z2Q,Средство для мытья посуды,Бытовая химия,3,254.65,54.96
EWI3PVQ,Полотенце,Текстиль,2,2191.44,290.33
EWI3PVQ,Скатерть,Текстиль,1,2992.71,328.85
EWI3PVQ,Наушники,Электроника,5,1680.92,0.0
HZD3BXN,Клавиатура,Электроника,5,1445.58,298.02
HZD3BXN,Полотенце,Текстиль,3,2726.69,289.77
HZD3BXN,Чашка,Посуда,2,372.0,0.0
LXKDZM1,Хлеб,Продукты,5,94.44,0.0
O2DAC3W,Скатерть,Текстиль,5,1871.05,0.0
O2DAC3W,Хлеб,Продукты,4,266.86,33.88
O2DAC3W,Средство для мытья посуды,Бытовая химия,1,138.95,31.41
ZKHA01X,Колбаса,Продукты,1,325.11,0.0
F7Q6YYL,Кастрюля,Посуда,4,2325.23,332.56
F7Q6YYL,Шампунь,Бытовая химия,2,386.01,66.1
QM8D8WC,Клавиатура,Электроника,2,1240.42,0.0
QM8D8WC,Мыло,Бытовая химия,3,342.63,0.0
IVC26EV,Шампунь,Бытовая химия,3,229.15,0.0
IVC26EV,Зарядное устройство,Электроника,4,1566.73,300.56
IVC26EV,Мыло,Бытовая химия,4,309.97,0.0
IVC26EV,Зарядное устройство,Электроника,2,1598.64,271.58
IVC26EV,Мышь,Электроника,2,1723.09,0.0
DI11A4K,Гель для душа,Бытовая химия,4,133.93,0.0
HOCVABV,Клавиатура,Электроника,1,1078.07,0.0
KVDWGDT,Сыр,Продукты,4,341.0,0.0
KVDWGDT,Флешка,Электроника,5,957.77,262.04
KVDWGDT,Мышь,Электроника,2,515.61,0.0
Z7O50K1,Порошок стиральный,Бытовая химия,1,255.75,74.97
Z7O50K1,Нож,Посуда,2,707.21,0.0
TKLOMCI,Нож,Посуда,5,594.35,0.0
TKLOMCI,Сыр,Продукты,4,275.6,28.9
TKLOMCI,Сыр,Продукты,2,128.87,0.0
TKLOMCI,Мыло,Бытовая химия,2,317.65,0.0
TZUQLJS,Постельное белье,Текстиль,2,996.15,0.0
TZUQLJS,Молоко,Продукты,4,212.0,0.0
TZUQLJS,Порошок стиральный,Бытовая химия,4,113.26,14.74
JLKCBHT,Кастрюля,Посуда,1,2067.73,0.0
JLKCBHT,Кастрюля,Посуда,4,272.14,0.0
JLKCBHT,Скатерть,Текстиль,3,1007.59,0.0
XIE8OTO,Постельное белье,Текстиль,1,1220.16,0.0
XIE8OTO,Скатерть,Текстиль,5,1522.17,0.0
XIE8OTO,Флешка,Электроника,2,1734.4,128.89
XIE8OTO,Плед,Текстиль,2,2964.16,0.0
Y649NCG,Наушники,Электроника,2,700.45,0.0
Y649NCG,Нож,Посуда,3,1988.12,0.0
IG0PNK0,Флешка,Электроника,3,619.56,164.93
IG0PNK0,Наушники,Электроника,1,1261.53,0.0
IG0PNK0,Флешка,Электроника,5,1767.28,0.0
IG0PNK0,Кастрюля,Посуда,2,999.2,99.61
OERS36C,Яблоки,Продукты,3,107.91,0.0
OERS36C,Шторы,Текстиль,5,1219.65,262.71
OERS36C,Шторы,Текстиль,2,1173.98,70.97
OERS36C,Кастрюля,Посуда,1,744.57,0.0
OERS36C,Сковорода,Посуда,1,1531.82,0.0
VKEBDZT,Хлеб,Продукты,2,306.65,0.0
VKEBDZT,Нож,Посуда,1,2061.2,0.0
VKEBDZT,Гель для душа,Бытовая химия,5,333.39,0.0
VKEBDZT,Средство для мытья посуды,Бытовая химия,2,175.87,0.0
VKEBDZT,Порошок стиральный,Бытовая химия,5,169.08,48.58
IIN3P2I,Хлеб,Продукты,4,214.76,0.0
IIN3P2I,Сыр,Продукты,1,206.43,21.22
IIN3P2I,Мышь,Электроника,4,1593.22,0.0
7ALQWHV,Хлеб,Продукты,2,253.18,34.21
7ALQWHV,Чашка,Посуда,2,1278.5,0.0
7ALQWHV,Скатерть,Текстиль,2,2988.49,0.0
7ALQWHV,Молоко,Продукты,1,109.17,28.65
PZB82DA,Яблоки,Продукты,2,110.47,0.0
PZB82DA,Яблоки,Продукты,3,257.94,40.18
BB437KY,Плед,Текстиль,2,1034.22,181.11
BB437KY,Шторы,Текстиль,4,941.2,236.02
VZOLJSK,Клавиатура,Электроника,1,991.15,217.05
VZOLJSK,Шторы,Текстиль,3,2318.37,0.0
VZOLJSK,Тарелка,Посуда,4,255.14,0.0
VZOLJSK,Колбаса,Продукты,3,152.39,0.0
VZOLJSK,Зарядное устройство,Электроника,2,676.63,0.0
