doc_id,item,category,amount,price,discount
U38IQH8,Сыр,Продукты,4,271.8,0.0
U38IQH8,Кастрюля,Посуда,1,1525.53,0.0
AF7UL9I,Порошок стиральный,Бытовая химия,5,140.15,0.0
AF7UL9I,Чашка,Посуда,4,2236.67,0.0
AF7UL9I,Кастрюля,Посуда,1,1836.38,0.0
AF7UL9I,Молоко,Продукты,2,212.25,29.89
AF7UL9I,Мышь,Электроника,5,1166.55,0.0
JO3XQXA,Молоко,Продукты,5,107.18,21.61
JO3XQXA,Скатерть,Текстиль,1,800.01,0.0
80TAA5Y,Шампунь,Бытовая химия,4,227.85,36.33
Y8MLYUK,Кастрюля,Посуда,5,2055.67,0.0
Y8MLYUK,Молоко,Продукты,5,98.78,8.74
Y8MLYUK,Постельное белье,Текстиль,1,1308.42,0.0
Y8MLYUK,Колбаса,Продукты,1,319.33,67.99
YT7J2U0,Полотенце,Текстиль,4,1254.95,0.0
YT7J2U0,Тарелка,Посуда,2,1654.59,0.0
YT7J2U0,Мыло,Бытовая химия,3,253.42,28.92
YT7J2U0,Нож,Посуда,1,516.76,0.0
A1QURJG,Постельное белье,Текстиль,2,935.1,0.0
A1QURJG,Нож,Посуда,5,2163.15,418.99
A1QURJG,Плед,Текстиль,4,2204.07,0.0
A1QURJG,Плед,Текстиль,2,872.2,0.0
TAAOU6G,Кастрюля,Посуда,3,1298.28,0.0
TAAOU6G,Плед,Текстиль,5,1607.11,0.0
TAAOU6G,Скатерть,Текстиль,4,2835.53,0.0
TAAOU6G,Нож,Посуда,2,779.44,0.0
776HRJE,Хлеб,Продукты,4,138.51,0.0
776HRJE,Постельное белье,Текстиль,4,2992.15,0.0
776HRJE,Кастрюля,Посуда,2,277.71,0.0
776HRJE,Зарядное устройство,Электроника,1,1381.5,111.51
I3R8AN6,Кастрюля,Посуда,5,909.26,0.0
1GS59AQ,Скатерть,Текстиль,4,2308.58,597.11
1GS59AQ,Порошок стиральный,Бытовая химия,3,188.52,0.0
1GS59AQ,Гель для душа,Бытовая химия,3,108.64,0.0
1GS59AQ,Нож,Посуда,3,1794.82,302.25
1GS59AQ,Сковорода,Посуда,1,2227.75,0.0
NZGB6JT,Флешка,Электроника,4,1148.13,0.0
NZGB6JT,Тарелка,Посуда,1,2251.99,0.0
NZGB6JT,Порошок стиральный,Бытовая химия,4,303.15,54.93
510GCK8,Молоко,Продукты,5,315.18,23.63
510GCK8,Чашка,Посуда,5,2051.34,0.0
510GCK8,Нож,Посуда,3,2131.69,0.0
9JH9Q1F,Шторы,Текстиль,5,2116.09,466.76
9JH9Q1F,Наушники,Электроника,2,1906.63,295.67
9JH9Q1F,Зарядное устройство,Электроника,4,1419.12,301.63
9JH9Q1F,Колбаса,Продукты,2,281.13,0.0
9JH9Q1F,Зарядное устройство,Электроника,5,996.78,262.71
0HEJEQD,Колбаса,Продукты,3,161.71,0.0
0HEJEQD,Скатерть,Текстиль,1,508.9,0.0
0HEJEQD,Сыр,Продукты,5,162.8,0.0
0HEJEQD,Тарелка,Посуда,5,1103.56,0.0
0HEJEQD,Мыло,Бытовая химия,4,199.88,38.62
2259O5Z,Сыр,Продукты,2,246.94,27.15
2259O5Z,Чашка,Посуда,4,1509.1,403.09
CZTC70L,Хлеб,Продукты,4,184.02,30.94
CZTC70L,Шампунь,Бытовая химия,1,118.51,33.27
SPJRYLO,Тарелка,Посуда,4,2368.77,508.86
SPJRYLO,Колбаса,Продукты,2,165.93,48.81
SPJRYLO,Гель для душа,Бытовая химия,4,370.67,0.0
SPJRYLO,Шампунь,Бытовая химия,2,113.14,26.39
SPJRYLO,Полотенце,Текстиль,2,1397.95,0.0
AO9JUEG,Сыр,Продукты,2,209.32,0.0
WM0NITX,Колбаса,Продукты,2,200.3,0.0
WM0NITX,Тарелка,Посуда,1,966.5,74.08
WM0NITX,Колбаса,Продукты,5,335.33,0.0
WM0NITX,Флешка,Электроника,1,705.0,0.0
WM0NITX,Полотенце,Текстиль,1,2835.87,0.0
3H1TUQS,Яблоки,Продукты,2,292.86,0.0
3H1TUQS,Порошок стиральный,Бытовая химия,1,156.04,0.0
3H1TUQS,Яблоки,Продукты,5,189.66,0.0
3H1TUQS,Нож,Посуда,2,327.31,0.0
3H1TUQS,Полотенце,Текстиль,4,1115.31,69.55
OF20S9E,Мышь,Электроника,4,1443.68,149.35
OF20S9E,Порошок стиральный,Бытовая химия,3,237.92,0.0
OF20S9E,Скатерть,Текстиль,3,2366.52,0.0
OF20S9E,Яблоки,Продукты,4,318.88,0.0
OF20S9E,Хлеб,Продукты,5,168.56,0.0
P6KWVLJ,Мышь,Электроника,3,527.44,97.79
P6KWVLJ,Наушники,Электроника,4,1260.82,229.29
P6KWVLJ,Средство для мытья посуды,Бытовая химия,5,100.11,0.0
P6KWVLJ,Сковорода,Посуда,3,1429.56,0.0
P6KWVLJ,Тарелка,Посуда,2,294.74,0.0
JMY75WJ,Колбаса,Продукты,2,346.48,86.14
JMY75WJ,Гель для душа,Бытовая химия,2,279.94,77.64
JMY75WJ,Тарелка,Посуда,5,1670.72,0.0
JMY75WJ,Плед,Текстиль,1,1877.04,0.0
JMY75WJ,Яблоки,Продукты,1,111.86,0.0
APZBEFH,Сковорода,Посуда,5,905.67,109.72
APZBEFH,Плед,Текстиль,1,2588.56,635.79
F3OWLBX,Нож,Посуда,5,1447.54,395.55
F3OWLBX,Тарелка,Посуда,3,280.74,0.0
F3OWLBX,Мыло,Бытовая химия,4,155.04,0.0
F3OWLBX,Скатерть,Текстиль,3,1656.27,0.0
KC5O18P,Тарелка,Посуда,3,1579.26,0.0
KC5O18P,Колбаса,Продукты,4,206.7,22.44
KC5O18P,Яблоки,Продукты,3,208.73,0.0
KXQZ2NP,Флешка,Электроника,5,694.62,0.0
KXQZ2NP,Шампунь,Бытовая химия,2,213.81,0.0
KXQZ2NP,Кастрюля,Посуда,2,275.34,15.02
KXQZ2NP,Гель для душа,Бытовая химия,2,111.56,27.82
7FINJXG,Средство для мытья посуды,Бытовая химия,4,161.84,0.0
81RCQWS,Гель для душа,Бытовая химия,4,395.34,57.22
81RCQWS,Средство для мытья посуды,Бытовая химия,5,221.85,0.0
81RCQWS,Колбаса,Продукты,4,223.31,0.0
81RCQWS,Шампунь,Бытовая химия,4,169.01,0.0
81RCQWS,Мышь,Электроника,5,610.58,36.15
RN8FDFB,Молоко,Продукты,5,98.49,0.0
RN8FDFB,Шампунь,Бытовая химия,4,185.69,0.0
RN8FDFB,Сковорода,Посуда,1,2064.35,0.0
RN8FDFB,Сыр,Продукты,5,207.63,0.0
8GD7YPG,Шторы,Текстиль,2,650.55,81.11
RXHH69A,Полотенце,Текстиль,1,1520.05,0.0
RXHH69A,Яблоки,Продукты,2,241.53,0.0
98DUNQ1,Нож,Посуда,5,2232.75,0.0
U6Z3PAG,Сковорода,Посуда,2,1411.36,0.0
U6Z3PAG,Флешка,Электроника,1,1937.51,0.0
RP4XQSS,Чашка,Посуда,3,1492.4,0.0
RP4XQSS,Чашка,Посуда,2,612.07,112.95
