doc_id,item,category,amount,price,discount
LYFTJSX,Скатерть,Текстиль,3,2217.1,0.0
B49FY0D,Плед,Текстиль,3,1982.16,0.0
B49FY0D,Скатерть,Текстиль,1,1133.41,0.0
B49FY0D,Клавиатура,Электроника,1,472.6,54.13
B49FY0D,Скатерть,Текстиль,4,2181.95,0.0
H27M12D,Постельное белье,Текстиль,4,725.05,0.0
Z14K7PV,Шторы,Текстиль,4,1453.61,0.0
Z14K7PV,Полотенце,Текстиль,2,593.04,0.0
JBR9OUD,Яблоки,Продукты,5,252.57,54.65
R9KQMGA,Постельное белье,Текстиль,5,2502.4,0.0
R9KQMGA,Сыр,Продукты,1,246.09,68.2
R9KQMGA,Шампунь,Бытовая химия,2,393.44,106.17
R9KQMGA,Чашка,Посуда,2,2046.98,351.74
R9KQMGA,Сковорода,Посуда,1,447.18,0.0
XNS4DIH,Мышь,Электроника,4,923.44,0.0
XNS4DIH,Яблоки,Продукты,2,92.77,0.0
N2B3DWI,Тарелка,Посуда,3,1364.44,0.0
N2B3DWI,Тарелка,Посуда,2,1391.8,329.73
N2B3DWI,Сыр,Продукты,2,146.14,0.0
N2B3DWI,Шампунь,Бытовая химия,4,345.17,61.79
N2B3DWI,Наушники,Электроника,4,723.72,0.0
44UPPK6,Порошок стиральный,Бытовая химия,4,347.65,80.32
44UPPK6,Яблоки,Продукты,1,290.97,0.0
44UPPK6,Сыр,Продукты,3,152.83,22.19
44UPPK6,Зарядное устройство,Электроника,4,1148.41,146.57
44UPPK6,Плед,Текстиль,5,651.22,0.0
WZEC2ZZ,Клавиатура,Электроника,3,1214.05,321.93
WZEC2ZZ,Средство для мытья посуды,Бытовая химия,4,146.39,0.0
PLX0VM1,Мышь,Электроника,5,1793.89,0.0
PLX0VM1,Плед,Текстиль,3,1657.34,333.47
C24ENLA,Мышь,Электроника,1,1151.45,0.0
C24ENLA,Постельное белье,Текстиль,1,2967.53,0.0
QEX18U3,Наушники,Электроника,3,1971.73,0.0
QEX18U3,Средство для мытья посуды,Бытовая химия,5,200.76,0.0
HZXMCXG,Мыло,Бытовая химия,2,268.68,0.0
HZXMCXG,Яблоки,Продукты,3,228.82,21.36
Q2NRGUJ,Сыр,Продукты,5,97.77,0.0
Q2NRGUJ,Шампунь,Бытовая химия,1,303.58,0.0
Q2NRGUJ,Порошок стиральный,Бытовая химия,5,151.41,13.14
Q2NRGUJ,Сыр,Продукты,2,293.73,0.0
CIM4WEY,Клавиатура,Электроника,4,1844.94,0.0
CIM4WEY,Нож,Посуда,5,1768.36,0.0
CIM4WEY,Средство для мытья посуды,Бытовая химия,3,170.08,0.0
RC1VZ6A,Наушники,Электроника,1,1947.81,0.0
RC1VZ6A,Молоко,Продукты,5,220.78,0.0
RC1VZ6A,Скатерть,Текстиль,3,2626.76,0.0
RC1VZ6A,Нож,Посуда,4,1519.75,0.0
LS8KT19,Тарелка,Посуда,2,1975.09,0.0
LS8KT19,Хлеб,Продукты,4,283.13,34.3
LS8KT19,Зарядное устройство,Электроника,4,1670.13,0.0
2NE6JHE,Сыр,Продукты,1,297.14,0.0
2NE6JHE,Кастрюля,Посуда,2,473.36,0.0
2NE6JHE,Плед,Текстиль,1,2442.49,0.0
2NE6JHE,Яблоки,Продукты,2,192.5,0.0
2NE6JHE,Порошок стиральный,Бытовая химия,3,206.84,0.0
4FFQ0W9,Колбаса,Продукты,3,279.3,37.56
4FFQ0W9,Средство для мытья посуды,Бытовая химия,3,398.34,0.0
79E7W0A,Яблоки,Продукты,4,244.52,53.34
0E7IY1L,Мыло,Бытовая химия,3,170.34,0.0
0E7IY1L,Полотенце,Текстиль,2,1142.87,0.0
5GKH5FL,Клавиатура,Электроника,1,1349.39,139.47
5GKH5FL,Средство для мытья посуды,Бытовая химия,5,289.79,0.0
5GKH5FL,Шторы,Текстиль,4,1705.59,0.0
1V7A6V6,Зарядное устройство,Электроника,1,1079.52,0.0
8L70UEB,Яблоки,Продукты,5,202.77,0.0
8L70UEB,Скатерть,Текстиль,4,1514.39,78.82
8L70UEB,Постельное белье,Текстиль,3,2513.11,0.0
8L70UEB,Мыло,Бытовая химия,4,167.59,0.0
5LHQKLS,Мыло,Бытовая химия,2,264.85,0.0
AFU0T4U,Постельное белье,Текстиль,5,613.22,47.55
AFU0T4U,Кастрюля,Посуда,1,270.12,0.0
AFU0T4U,Клавиатура,Электроника,3,1820.74,308.64
TAPUDUA,Плед,Текстиль,4,2181.1,0.0
TAPUDUA,Скатерть,Текстиль,5,724.51,174.35
TAPUDUA,Плед,Текстиль,4,1809.18,0.0
W2XW6AL,Колбаса,Продукты,4,325.29,0.0
W2XW6AL,Колбаса,Продукты,4,97.54,0.0
W2XW6AL,Мыло,Бытовая химия,2,125.77,0.0
W2XW6AL,Сыр,Продукты,5,100.58,26.27
63XC2IO,Средство для мытья посуды,Бытовая химия,3,231.36,66.68
63XC2IO,Сыр,Продукты,1,314.37,41.65
63XC2IO,Тарелка,Посуда,1,2343.34,0.0
KEXL74A,Порошок стиральный,Бытовая химия,5,215.33,0.0
KEXL74A,Сыр,Продукты,5,285.48,35.3
KEXL74A,Мышь,Электроника,3,933.32,0.0
KEXL74A,Молоко,Продукты,1,165.98,0.0
AQ9T697,Гель для душа,Бытовая химия,4,191.58,0.0
AQ9T697,Молоко,Продукты,5,154.75,0.0
AQ9T697,Тарелка,Посуда,5,910.89,0.0
AQ9T697,Плед,Текстиль,2,626.48,0.0
AQ9T697,Зарядное устройство,Электроника,1,939.81,274.68
7SZPS99,Зарядное устройство,Электроника,5,533.17,31.5
7SZPS99,Клавиатура,Электроника,3,726.63,0.0
7SZPS99,Средство для мытья посуды,Бытовая химия,5,362.48,0.0
7SZPS99,Нож,Посуда,2,868.49,199.65
7SZPS99,Полотенце,Текстиль,3,2460.37,505.83
YGS141I,Молоко,Продукты,1,185.86,0.0
YGS141I,Постельное белье,Текстиль,3,2501.46,0.0
YGS141I,Полотенце,Текстиль,5,2617.5,0.0
YGS141I,Кастрюля,Посуда,1,1473.36,0.0
9O64K48,Хлеб,Продукты,3,229.95,38.59
9O64K48,Зарядное устройство,Электроника,5,1023.38,0.0
9O64K48,Наушники,Электроника,3,1154.73,0.0
9O64K48,Постельное белье,Текстиль,5,2718.9,617.19
ERSHO5V,Порошок стиральный,Бытовая химия,4,331.75,0.0
ERSHO5V,Флешка,Электроника,1,1114.14,0.0
ERSHO5V,Сыр,Продукты,4,288.49,0.0
ERSHO5V,Клавиатура,Электроника,3,1626.4,0.0
ERSHO5V,Хлеб,Продукты,4,150.18,0.0
ZE88BFW,Чашка,Посуда,5,1437.21,366.53
ZE88BFW,Шампунь,Бытовая химия,5,398.69,72.16
CICOPZI,Постельное белье,Текстиль,1,1235.69,206.59
81BJ7D8,Наушники,Электроника,5,715.93,0.0
81BJ7D8,Постельное белье,Текстиль,5,2464.65,0.0
81BJ7D8,Сковорода,Посуда,2,2191.41,0.0
81BJ7D8,Средство для мытья посуды,Бытовая химия,3,136.77,27.91
81BJ7D8,Плед,Текстиль,1,1272.69,0.0
AXAC1SE,Тарелка,Посуда,5,1471.36,341.53
AXAC1SE,Нож,Посуда,2,743.97,138.11
AXAC1SE,Сыр,Продукты,4,117.27,29.43
O4UIALS,Мыло,Бытовая химия,3,211.67,0.0
O4UIALS,Зарядное устройство,Электроника,2,1658.52,0.0
O4UIALS,Порошок стиральный,Бытовая химия,4,303.26,0.0
ZVNL8YY,Шторы,Текстиль,2,2190.05,155.11
ZVNL8YY,Колбаса,Продукты,4,322.25,0.0
ZVNL8YY,Шампунь,Бытовая химия,5,372.0,0.0
HPWTK6E,Средство для мытья посуды,Бытовая химия,3,272.49,0.0
