doc_id,item,category,amount,price,discount
CKCRVLS,Шампунь,Бытовая химия,1,208.16,28.62
5DC6ZV3,Яблоки,Продукты,4,210.31,13.48
5DC6ZV3,Мыло,Бытовая химия,3,347.76,0.0
5DC6ZV3,Постельное белье,Текстиль,2,1755.99,477.6
5DC6ZV3,Тарелка,Посуда,5,1512.27,0.0
5DC6ZV3,Порошок стиральный,Бытовая химия,4,297.37,0.0
0G3VRF3,Яблоки,Продукты,3,260.44,50.91
0G3VRF3,Колбаса,Продукты,3,174.45,0.0
0G3VRF3,Полотенце,Текстиль,4,1022.28,0.0
0G3VRF3,Шторы,Текстиль,4,1164.91,322.2
LNF4KHX,Флешка,Электроника,1,635.07,0.0
LNF4KHX,Сыр,Продукты,1,177.08,46.0
ZEMYECY,Нож,Посуда,4,649.18,135.67
ZEMYECY,Тарелка,Посуда,2,508.57,0.0
3DRFO55,Флешка,Электроника,3,1759.86,0.0
3DRFO55,Колбаса,Продукты,4,205.0,0.0
D42Y394,Сковорода,Посуда,2,961.83,0.0
D42Y394,Порошок стиральный,Бытовая химия,2,310.51,0.0
D42Y394,Порошок стиральный,Бытовая химия,4,396.95,27.52
