doc_id,item,category,amount,price,discount
T1RHJGQ,Тарелка,Посуда,3,1772.03,0.0
T1RHJGQ,Плед,Текстиль,4,1749.48,166.9
T1RHJGQ,Скатерть,Текстиль,5,1886.26,183.1
T1RHJGQ,Шторы,Текстиль,5,1250.67,0.0
RL0D6AZ,Мышь,Электроника,3,1819.42,0.0
KOYNDA0,Средство для мытья посуды,Бытовая химия,5,392.65,0.0
KOYNDA0,Мыло,Бытовая химия,3,242.51,0.0
KOYNDA0,Сковорода,Посуда,4,764.34,0.0
L1IZ4RW,Флешка,Электроника,3,1136.41,0.0
L1IZ4RW,Клавиатура,Электроника,5,1068.3,0.0
L1IZ4RW,Порошок стиральный,Бытовая химия,3,399.07,73.36
WJHIBFM,Флешка,Электроника,2,1229.4,0.0
WJHIBFM,Гель для душа,Бытовая химия,2,276.04,59.27
WJHIBFM,Зарядное устройство,Электроника,3,1649.51,0.0
WJHIBFM,Чашка,Посуда,1,503.29,92.26
