doc_id,item,category,amount,price,discount
ZIU04E0,Нож,Посуда,2,633.69,181.91
ZIU04E0,Порошок стиральный,Бытовая химия,1,356.52,97.08
QUXRKZ5,Флешка,Электроника,1,1589.36,0.0
QUXRKZ5,Тарелка,Посуда,3,893.48,0.0
N5WNQCE,Порошок стиральный,Бытовая химия,4,238.47,0.0
N5WNQCE,Молоко,Продукты,1,334.23,0.0
2K1HO3Q,Мыло,Бытовая химия,3,241.28,0.0
2K1HO3Q,Шампунь,Бытовая химия,3,235.75,0.0
2K1HO3Q,Шторы,Текстиль,1,847.79,0.0
B0NC4ZO,Флешка,Электроника,2,504.49,0.0
E0DOAO0,Хлеб,Продукты,1,116.31,0.0
AIVUYVF,Зарядное устройство,Электроника,5,1314.13,103.32
HLE7QQQ,Кастрюля,Посуда,5,867.68,0.0
HLE7QQQ,Полотенце,Текстиль,2,1252.76,0.0
WVNNNFO,Полотенце,Текстиль,2,1052.98,230.4
WVNNNFO,Полотенце,Текстиль,5,2652.81,146.63
WVNNNFO,Кастрюля,Посуда,5,2389.14,0.0
FYPQ94F,Шторы,Текстиль,3,2210.4,0.0
FYPQ94F,Мышь,Электроника,2,602.4,31.08
FYPQ94F,Клавиатура,Электроника,2,789.33,225.96
FYPQ94F,Шампунь,Бытовая химия,2,186.45,0.0
FYPQ94F,Гель для душа,Бытовая химия,2,183.12,0.0
OIR2QS8,Плед,Текстиль,3,1146.14,0.0
OIR2QS8,Полотенце,Текстиль,2,704.35,68.62
OIR2QS8,Молоко,Продукты,5,292.83,0.0
2O4V85T,Наушники,Электроника,1,1003.59,0.0
2O4V85T,Гель для душа,Бытовая химия,4,341.98,0.0
2O4V85T,Сыр,Продукты,1,247.28,0.0
2594Z8J,Клавиатура,Электроника,4,1228.63,145.79
2594Z8J,Средство для мытья посуды,Бытовая химия,5,115.52,0.0
2594Z8J,Клавиатура,Электроника,1,649.45,160.52
8RMGQSQ,Полотенце,Текстиль,4,1042.56,0.0
Q6SZNT9,Полотенце,Текстиль,4,2218.18,0.0
Q6SZNT9,Мыло,Бытовая химия,3,180.32,51.78
Q6SZNT9,Молоко,Продукты,2,238.58,0.0
Q6SZNT9,Наушники,Электроника,3,747.44,0.0
3P2F6AP,Полотенце,Текстиль,4,2829.53,0.0
3P2F6AP,Скатерть,Текстиль,4,2885.2,0.0
5GQ2P81,Клавиатура,Электроника,3,1139.92,0.0
5GQ2P81,Нож,Посуда,3,1590.59,0.0
5GQ2P81,Шампунь,Бытовая химия,3,243.46,0.0
9H1WD92,Порошок стиральный,Бытовая химия,2,118.89,0.0
9H1WD92,Шторы,Текстиль,2,2378.43,0.0
F55XH63,Скатерть,Текстиль,2,672.99,154.83
F55XH63,Колбаса,Продукты,3,346.75,0.0
F55XH63,Постельное белье,Текстиль,1,793.51,49.95
F55XH63,Нож,Посуда,3,1133.73,0.0
F55XH63,Кастрюля,Посуда,1,1546.73,0.0
GARL2FB,Гель для душа,Бытовая химия,4,328.25,0.0
GARL2FB,Средство для мытья посуды,Бытовая химия,4,145.15,0.0
GARL2FB,Нож,Посуда,5,2335.71,0.0
GARL2FB,Кастрюля,Посуда,3,503.86,0.0
6ODXBG1,Клавиатура,Электроника,5,848.64,187.14
6ODXBG1,Постельное белье,Текстиль,2,1302.96,0.0
