doc_id,item,category,amount,price,discount
PJ3WOJD,Мыло,Бытовая химия,3,326.97,0.0
PJ3WOJD,Зарядное устройство,Электроника,3,1015.96,132.43
PJ3WOJD,Сковорода,Посуда,5,2216.43,0.0
G9ZY71M,Скатерть,Текстиль,5,715.83,0.0
G9ZY71M,Сковорода,Посуда,4,1023.31,0.0
G9ZY71M,Гель для душа,Бытовая химия,2,102.94,12.38
G9ZY71M,Колбаса,Продукты,5,150.4,9.85
G9ZY71M,Тарелка,Посуда,5,2112.7,328.19
S72IHT2,Скатерть,Текстиль,1,2675.58,0.0
276JJ9B,Сыр,Продукты,2,326.17,35.43
276JJ9B,Наушники,Электроника,5,840.24,0.0
276JJ9B,Шампунь,Бытовая химия,1,317.19,60.85
276JJ9B,Молоко,Продукты,3,143.73,0.0
78VVQ3S,Флешка,Электроника,4,759.44,0.0
78VVQ3S,Хлеб,Продукты,1,106.93,11.46
ZAOB3HR,Плед,Текстиль,3,750.71,0.0
ZAOB3HR,Наушники,Электроника,4,1743.17,0.0
4XK2P2T,Постельное белье,Текстиль,4,2354.17,0.0
4XK2P2T,Полотенце,Текстиль,3,2545.03,738.04
4XK2P2T,Нож,Посуда,4,512.95,0.0
Y17K9XR,Шторы,Текстиль,3,1520.57,0.0
X3432KJ,Порошок стиральный,Бытовая химия,1,271.56,59.12
X3432KJ,Средство для мытья посуды,Бытовая химия,3,109.69,0.0
X3432KJ,Сыр,Продукты,2,116.99,26.43
X3432KJ,Гель для душа,Бытовая химия,1,288.91,0.0
X3432KJ,Нож,Посуда,5,477.47,0.0
CKEF43W,Средство для мытья посуды,Бытовая химия,1,151.59,39.56
CKEF43W,Полотенце,Текстиль,5,2945.37,0.0
VTTZ2X1,Шампунь,Бытовая химия,2,377.61,40.24
