doc_id,item,category,amount,price,discount
W9P830T,Полотенце,Текстиль,3,887.51,0.0
W9P830T,Скатерть,Текстиль,3,523.66,0.0
648FCC4,Шторы,Текстиль,3,2275.84,651.18
648FCC4,Флешка,Электроника,5,701.37,149.98
648FCC4,Порошок стиральный,Бытовая химия,5,297.61,0.0
648FCC4,Яблоки,Продукты,5,177.69,0.0
QLDPD5A,Яблоки,Продукты,3,198.56,0.0
HQJIL5H,Средство для мытья посуды,Бытовая химия,5,221.98,27.36
HQJIL5H,Флешка,Электроника,3,1486.06,0.0
MQWH252,Средство для мытья посуды,Бытовая химия,4,176.67,26.69
MQWH252,Молоко,Продукты,2,260.98,0.0
MQWH252,Молоко,Продукты,3,320.6,0.0
MQWH252,Мышь,Электроника,1,473.18,0.0
SKS05BN,Яблоки,Продукты,5,224.64,39.47
SKS05BN,Нож,Посуда,5,2224.76,0.0
SKS05BN,Плед,Текстиль,5,1782.1,0.0
SKS05BN,Зарядное устройство,Электроника,4,1390.8,352.9
SKS05BN,Колбаса,Продукты,5,205.29,61.07
39RCB8R,Кастрюля,Посуда,4,677.76,0.0
39RCB8R,Кастрюля,Посуда,1,1717.4,0.0
SOJS8IF,Колбаса,Продукты,4,223.46,0.0
SOJS8IF,Постельное белье,Текстиль,4,1201.2,0.0
SOJS8IF,Шампунь,Бытовая химия,5,358.39,0.0
SOJS8IF,Сыр,Продукты,3,312.37,0.0
SOJS8IF,Сыр,Продукты,1,155.99,0.0
4S03EUB,Средство для мытья посуды,Бытовая химия,4,181.34,0.0
4S03EUB,Хлеб,Продукты,3,202.62,0.0
4S03EUB,Клавиатура,Электроника,4,549.4,41.75
4S03EUB,Чашка,Посуда,1,2330.86,0.0
4S03EUB,Скатерть,Текстиль,2,1215.3,0.0
P0RHRPG,Тарелка,Посуда,4,1082.3,307.32
9ESOI8R,Кастрюля,Посуда,3,2013.97,597.47
9ESOI8R,Кастрюля,Посуда,3,2150.86,321.63
9ESOI8R,Сковорода,Посуда,4,1512.52,0.0
9ESOI8R,Наушники,Электроника,2,566.89,0.0
VKJMCGS,Хлеб,Продукты,3,317.76,0.0
VKJMCGS,Флешка,Электроника,5,699.31,0.0
VKJMCGS,Хлеб,Продукты,3,202.44,0.0
AVT5P1Y,Порошок стиральный,Бытовая химия,4,274.42,0.0
AVT5P1Y,Колбаса,Продукты,3,281.01,0.0
AVT5P1Y,Тарелка,Посуда,5,1616.97,0.0
AVT5P1Y,Клавиатура,Электроника,1,1338.4,267.89
VR8UFCW,Сковорода,Посуда,5,1096.07,0.0
9A4CQO1,Кастрюля,Посуда,2,2180.98,0.0
9A4CQO1,Полотенце,Текстиль,3,1068.04,0.0
9A4CQO1,Флешка,Электроника,1,1809.8,0.0
9A4CQO1,Кастрюля,Посуда,3,1969.44,0.0
R2VY5MT,Яблоки,Продукты,5,145.65,36.01
R2VY5MT,Мышь,Электроника,5,1835.94,0.0
R2VY5MT,Наушники,Электроника,5,532.71,61.83
R2VY5MT,Колбаса,Продукты,4,225.71,64.97
R2VY5MT,Колбаса,Продукты,3,172.57,0.0
XZBSYFZ,Хлеб,Продукты,1,209.04,0.0
K7F7RYT,Полотенце,Текстиль,1,1539.11,0.0
K7F7RYT,Тарелка,Посуда,5,924.55,0.0
K7F7RYT,Шторы,Текстиль,3,1280.0,221.21
Z0TJVOS,Постельное белье,Текстиль,1,2143.81,326.76
Z0TJVOS,Наушники,Электроника,2,1935.65,0.0
Z0TJVOS,Колбаса,Продукты,2,349.86,0.0
Z0TJVOS,Средство для мытья посуды,Бытовая химия,5,356.85,0.0
Z0TJVOS,Хлеб,Продукты,3,203.66,0.0
WZ40NPG,Яблоки,Продукты,4,131.38,0.0
WZ40NPG,Мыло,Бытовая химия,2,380.06,0.0
WZ40NPG,Средство для мытья посуды,Бытовая химия,1,313.41,0.0
WZ40NPG,Сковорода,Посуда,3,907.95,212.46
WZ40NPG,Средство для мытья посуды,Бытовая химия,3,350.43,74.71
4Q2GYWE,Полотенце,Текстиль,1,621.99,0.0
4Q2GYWE,Нож,Посуда,1,2144.54,0.0
4Q2GYWE,Мыло,Бытовая химия,5,354.12,0.0
4Q2GYWE,Хлеб,Продукты,1,190.56,0.0
4Q2GYWE,Гель для душа,Бытовая химия,2,290.52,0.0
HTCH1MG,Хлеб,Продукты,5,304.54,33.9
HTCH1MG,Кастрюля,Посуда,5,1395.23,0.0
HTCH1MG,Нож,Посуда,5,2162.81,0.0
HTCH1MG,Зарядное устройство,Электроника,1,1710.73,0.0
