doc_id,item,category,amount,price,discount
UH60EC6,Мыло,Бытовая химия,5,379.37,0.0
JHVRMWJ,Средство для мытья посуды,Бытовая химия,4,162.46,0.0
JHVRMWJ,Молоко,Продукты,2,155.48,0.0
JHVRMWJ,Полотенце,Текстиль,2,2366.11,0.0
JHVRMWJ,Полотенце,Текстиль,3,873.93,0.0
JHVRMWJ,Хлеб,Продукты,1,216.09,0.0
EDKMN29,Хлеб,Продукты,5,307.96,0.0
EDKMN29,Шампунь,Бытовая химия,2,144.3,0.0
73F2K6Q,Гель для душа,Бытовая химия,1,291.39,0.0
73F2K6Q,Яблоки,Продукты,1,236.67,0.0
ONWROUE,Мышь,Электроника,5,991.65,0.0
ONWROUE,Порошок стиральный,Бытовая химия,5,370.89,0.0
ONWROUE,Постельное белье,Текстиль,3,2694.9,550.53
ONWROUE,Чашка,Посуда,2,1707.97,0.0
ONWROUE,Постельное белье,Текстиль,1,2345.49,680.51
OES1YC5,Порошок стиральный,Бытовая химия,3,351.08,0.0
OES1YC5,Порошок стиральный,Бытовая химия,4,258.29,35.4
OES1YC5,Полотенце,Текстиль,3,653.51,112.98
UZA82Y0,Зарядное устройство,Электроника,3,1457.41,0.0
UZA82Y0,Тарелка,Посуда,4,775.68,217.53
UZA82Y0,Полотенце,Текстиль,4,1843.75,0.0
UZA82Y0,Наушники,Электроника,3,1066.99,0.0
UZA82Y0,Порошок стиральный,Бытовая химия,1,230.81,67.03
M9YY6I4,Сковорода,Посуда,5,1541.63,0.0
M9YY6I4,Нож,Посуда,2,2279.72,0.0
M9YY6I4,Наушники,Электроника,5,647.31,151.35
M9YY6I4,Клавиатура,Электроника,1,1895.7,0.0
I5LWOAB,Постельное белье,Текстиль,5,525.86,0.0
I5LWOAB,Нож,Посуда,4,1996.83,0.0
UY5HV51,Нож,Посуда,4,830.98,0.0
UY5HV51,Наушники,Электроника,4,1136.11,0.0
CXCJJD5,Мышь,Электроника,4,1659.93,0.0
CXCJJD5,Мыло,Бытовая химия,2,238.63,0.0
CXCJJD5,Плед,Текстиль,2,882.67,0.0
L7N0INV,Сыр,Продукты,5,223.91,58.24
L7N0INV,Сыр,Продукты,4,215.21,42.56
L7N0INV,Яблоки,Продукты,3,328.31,0.0
L7N0INV,Скатерть,Текстиль,2,1843.12,0.0
3CTAYJN,Кастрюля,Посуда,2,1953.61,0.0
3CTAYJN,Шампунь,Бытовая химия,1,141.08,0.0
3CTAYJN,Сковорода,Посуда,3,2171.65,0.0
09ZJX1P,Колбаса,Продукты,3,288.14,64.25
09ZJX1P,Плед,Текстиль,5,558.64,0.0
09ZJX1P,Кастрюля,Посуда,2,1990.98,0.0
M67BA6B,Нож,Посуда,1,1856.42,552.63
ESD75EM,Клавиатура,Электроника,2,545.0,0.0
