doc_id,item,category,amount,price,discount
T52ZZFE,Наушники,Электроника,2,823.64,118.65
T52ZZFE,Зарядное устройство,Электроника,1,684.38,0.0
VU1R1H9,Хлеб,Продукты,5,171.0,0.0
B29XNQA,Постельное белье,Текстиль,2,1878.59,0.0
B29XNQA,Шампунь,Бытовая химия,5,120.45,21.53
AJ5157P,Мышь,Электроника,4,785.42,129.75
AJ5157P,Тарелка,Посуда,3,1719.05,0.0
AJ5157P,Клавиатура,Электроника,5,1140.44,227.45
8MPCHLI,Мышь,Электроника,1,1837.44,0.0
8MPCHLI,Гель для душа,Бытовая химия,3,148.96,0.0
8MPCHLI,Клавиатура,Электроника,1,563.12,0.0
8MPCHLI,Сковорода,Посуда,3,790.95,0.0
8MPCHLI,Чашка,Посуда,1,2349.54,0.0
MWR1HQZ,Скатерть,Текстиль,3,1293.6,99.52
MWR1HQZ,Шампунь,Бытовая химия,4,278.29,0.0
MWR1HQZ,Порошок стиральный,Бытовая химия,4,330.38,0.0
MWR1HQZ,Колбаса,Продукты,3,208.93,0.0
I3N0KE9,Мышь,Электроника,5,1372.2,84.19
I3N0KE9,Кастрюля,Посуда,2,2165.68,0.0
I3N0KE9,Мышь,Электроника,3,1526.76,0.0
I3N0KE9,Молоко,Продукты,2,212.9,0.0
JM68UDX,Тарелка,Посуда,2,312.82,0.0
6HWRGZW,Нож,Посуда,3,1059.5,232.71
6HWRGZW,Молоко,Продукты,3,224.8,0.0
6HWRGZW,Нож,Посуда,4,1795.04,239.05
6HWRGZW,Плед,Текстиль,5,2083.12,337.24
6HWRGZW,Плед,Текстиль,1,1652.24,0.0
JL5CGW5,Молоко,Продукты,2,160.78,0.0
JL5CGW5,Зарядное устройство,Электроника,3,507.16,0.0
U23ZT8O,Сыр,Продукты,4,347.89,0.0
U23ZT8O,Яблоки,Продукты,4,242.1,53.17
UROTOAR,Колбаса,Продукты,3,331.48,17.75
P7H4BF9,Плед,Текстиль,2,737.55,0.0
P7H4BF9,Мышь,Электроника,4,1029.45,301.9
P7H4BF9,Скатерть,Текстиль,3,2223.92,657.09
PIPOMSG,Мышь,Электроника,5,1220.58,103.53
PIPOMSG,Плед,Текстиль,1,1221.58,0.0
PIPOMSG,Мыло,Бытовая химия,2,328.64,87.46
PIPOMSG,Хлеб,Продукты,4,158.28,0.0
GYUG09F,Мышь,Электроника,5,1210.95,0.0
D67IICI,Сковорода,Посуда,1,1864.26,0.0
D67IICI,Плед,Текстиль,2,644.23,163.89
D67IICI,Средство для мытья посуды,Бытовая химия,5,348.91,0.0
D67IICI,Наушники,Электроника,4,1092.17,0.0
R6OBFRG,Плед,Текстиль,1,1146.25,0.0
R6OBFRG,Клавиатура,Электроника,5,1123.46,0.0
R6OBFRG,Мыло,Бытовая химия,4,332.48,0.0
R6OBFRG,Яблоки,Продукты,1,134.7,0.0
R6OBFRG,Сковорода,Посуда,3,1719.09,0.0
LA89SIN,Плед,Текстиль,4,1667.04,219.97
LA89SIN,Наушники,Электроника,2,881.54,0.0
LA89SIN,Зарядное устройство,Электроника,3,1766.02,0.0
T9KH49C,Молоко,Продукты,2,313.31,0.0
T9KH49C,Клавиатура,Электроника,1,1573.62,0.0
5B5K4L3,Яблоки,Продукты,3,185.32,0.0
5B5K4L3,Колбаса,Продукты,1,111.63,0.0
5B5K4L3,Шторы,Текстиль,3,569.58,127.36
5B5K4L3,Колбаса,Продукты,4,139.81,0.0
B18RMRJ,Колбаса,Продукты,3,344.6,0.0
B18RMRJ,Постельное белье,Текстиль,3,2003.93,523.07
B18RMRJ,Тарелка,Посуда,1,1638.04,0.0
RZCBAUR,Сковорода,Посуда,4,2290.19,617.28
