doc_id,item,category,amount,price,discount
D3YSOH1,Шампунь,Бытовая химия,3,179.39,0.0
D3YSOH1,Молоко,Продукты,2,222.35,0.0
7UCMZQU,Наушники,Электроника,5,998.39,0.0
7UCMZQU,Чашка,Посуда,5,496.8,0.0
7UCMZQU,Молоко,Продукты,2,231.54,0.0
3G3SWU5,Колбаса,Продукты,2,98.32,0.0
L475GR1,Гель для душа,Бытовая химия,1,341.57,46.42
3IGX6E4,Постельное белье,Текстиль,5,996.11,0.0
3IGX6E4,Кастрюля,Посуда,3,2117.8,233.01
3IGX6E4,Скатерть,Текстиль,1,2385.45,0.0
3IGX6E4,Шампунь,Бытовая химия,1,285.11,0.0
Z6PEKWZ,Порошок стиральный,Бытовая химия,4,396.4,79.24
Z6PEKWZ,Нож,Посуда,4,1113.89,271.15
Q2MGSHN,Гель для душа,Бытовая химия,4,285.74,55.99
Q2MGSHN,Полотенце,Текстиль,2,2928.83,0.0
Q2MGSHN,Сковорода,Посуда,3,2402.21,0.0
Q2MGSHN,Чашка,Посуда,5,1873.16,0.0
Q2MGSHN,Шампунь,Бытовая химия,4,235.62,0.0
HRLAKT3,Полотенце,Текстиль,2,692.81,0.0
HRLAKT3,Нож,Посуда,1,838.61,199.2
HRLAKT3,Гель для душа,Бытовая химия,5,178.8,0.0
HRLAKT3,Хлеб,Продукты,5,254.92,0.0
HRLAKT3,Средство для мытья посуды,Бытовая химия,2,180.23,23.46
TIZY8KE,Молоко,Продукты,2,283.99,51.68
TIZY8KE,Нож,Посуда,2,2342.43,0.0
TIZY8KE,Молоко,Продукты,3,324.26,46.99
TIZY8KE,Клавиатура,Электроника,4,625.65,0.0
TIZY8KE,Яблоки,Продукты,3,306.38,0.0
3PK08UR,Гель для душа,Бытовая химия,4,374.42,70.67
3PK08UR,Сыр,Продукты,5,157.72,0.0
3PK08UR,Кастрюля,Посуда,4,1264.94,211.52
3PK08UR,Полотенце,Текстиль,4,2560.15,0.0
3PK08UR,Яблоки,Продукты,4,144.61,17.97
VYA79AI,Молоко,Продукты,5,287.37,0.0
VYA79AI,Клавиатура,Электроника,2,1313.46,0.0
VYA79AI,Скатерть,Текстиль,4,2024.75,0.0
VYA79AI,Скатерть,Текстиль,4,2131.46,0.0
VYA79AI,Зарядное устройство,Электроника,1,1919.44,0.0
PPFZV0J,Колбаса,Продукты,3,318.86,0.0
PPFZV0J,Порошок стиральный,Бытовая химия,5,227.73,0.0
PPFZV0J,Гель для душа,Бытовая химия,2,263.52,30.42
PPFZV0J,Скатерть,Текстиль,3,2902.26,0.0
PPFZV0J,Мыло,Бытовая химия,5,286.34,0.0
JRTISFR,Чашка,Посуда,1,2213.21,575.54
JRTISFR,Флешка,Электроника,3,1195.87,0.0
JRTISFR,Клавиатура,Электроника,2,933.39,147.84
JRTISFR,Сковорода,Посуда,1,1652.49,0.0
JRTISFR,Тарелка,Посуда,3,2201.33,293.94
UN4NHSA,Порошок стиральный,Бытовая химия,3,291.35,40.61
UN4NHSA,Колбаса,Продукты,1,130.44,14.14
PVSR6EV,Сыр,Продукты,2,136.0,0.0
PVSR6EV,Постельное белье,Текстиль,1,2158.67,503.42
PVSR6EV,Клавиатура,Электроника,2,1069.4,317.75
PVSR6EV,Скатерть,Текстиль,3,2359.72,0.0
EQBUKVD,Нож,Посуда,2,2290.7,0.0
EQBUKVD,Тарелка,Посуда,4,1980.94,0.0
EQBUKVD,Сыр,Продукты,2,123.85,0.0
OAJI7DU,Молоко,Продукты,1,260.44,18.92
OAJI7DU,Шампунь,Бытовая химия,4,103.28,10.24
SQ4O120,Молоко,Продукты,1,262.91,0.0
SQ4O120,Полотенце,Текстиль,3,2480.78,228.07
SQ4O120,Флешка,Электроника,5,771.87,0.0
SQ4O120,Тарелка,Посуда,3,1338.41,101.77
SQ4O120,Сковорода,Посуда,2,1286.73,0.0
8LG8ABN,Мыло,Бытовая химия,3,204.92,0.0
8LG8ABN,Клавиатура,Электроника,1,482.93,0.0
8LG8ABN,Полотенце,Текстиль,1,1425.21,0.0
J2XO3WB,Плед,Текстиль,5,2207.65,329.11
QIUBUF6,Тарелка,Посуда,2,745.33,0.0
QIUBUF6,Шампунь,Бытовая химия,5,146.01,0.0
W39AFVB,Яблоки,Продукты,1,154.65,0.0
W39AFVB,Зарядное устройство,Электроника,2,1902.98,0.0
W39AFVB,Постельное белье,Текстиль,5,1316.19,216.54
KZMWKJF,Зарядное устройство,Электроника,1,1428.38,0.0
KZMWKJF,Шампунь,Бытовая химия,5,173.88,24.39
BLZC75N,Колбаса,Продукты,1,193.48,49.93
BLZC75N,Шторы,Текстиль,5,1496.25,0.0
BLZC75N,Нож,Посуда,1,1269.79,0.0
85SX9I7,Наушники,Электроника,1,475.1,0.0
85SX9I7,Скатерть,Текстиль,1,2249.67,524.59
85SX9I7,Средство для мытья посуды,Бытовая химия,3,191.28,0.0
85SX9I7,Порошок стиральный,Бытовая химия,2,161.48,0.0
1YO73WM,Плед,Текстиль,1,900.91,0.0
1YO73WM,Зарядное устройство,Электроника,3,1183.07,0.0
1YO73WM,Скатерть,Текстиль,5,2211.18,0.0
1YO73WM,Наушники,Электроника,3,1954.23,0.0
CPR62GY,Сковорода,Посуда,2,2154.0,0.0
